delivery_id,origin_lat,origin_lon,dest_lat,dest_lon,delivery_timestamp,weather_condition,traffic_condition,actual_delivery_time
856,40.72013121078224,-73.96048622567358,40.73960009663856,-73.98669902010927,2025-01-04 08:46:30.777421,800,normal,29.79873550789586
857,40.70394595328909,-73.95244539625132,40.71587367633743,-73.90507268937544,2025-01-11 09:24:30.777421,800,heavy,28.757999277199502
858,40.75430245839576,-73.97722502638968,40.78796014967117,-73.9092958039585,2024-12-28 06:01:30.777421,500,light,20.179240889233366
859,40.79640288471655,-73.90905453890628,40.79915327758273,-73.97916846099915,2025-01-10 22:19:30.777421,801,normal,24.291819257050864
860,40.77221432354559,-73.94666133712347,40.73554393373641,-73.93307809700752,2025-01-02 19:19:30.777421,800,normal,27.447788966167245
861,40.786996915964764,-73.98693476561766,40.74838025398606,-73.95816104666217,2025-01-01 19:00:30.777421,800,normal,28.11441063153276
862,40.77905097942749,-73.98751791860332,40.73578112493356,-73.94062193680566,2024-12-29 08:13:30.777421,801,light,19.908189835186302
863,40.77942106625494,-73.97242324317486,40.757559342864006,-73.98385421659357,2025-01-01 07:09:30.777421,801,normal,38.62382036532809
864,40.78770905810182,-73.90559579061747,40.74717398375184,-73.94465282237901,2025-01-03 17:58:30.777421,800,normal,23.681154613897288
865,40.71487959694051,-73.95373243949346,40.75702869387314,-73.97898928070876,2025-01-08 23:45:30.777421,500,light,22.221316598078356
866,40.79809873781627,-73.95165925640269,40.774227139225225,-73.9974800905179,2024-12-28 12:08:30.777421,800,light,24.352943015543797
867,40.786354752251455,-73.94112684778688,40.735483185554315,-73.92197873514644,2025-01-03 21:03:30.777421,800,normal,34.86952559996614
868,40.73753299079196,-73.97142164444742,40.75638929210554,-73.97388375674892,2025-01-17 07:10:30.777421,801,normal,44.30170040897242
869,40.72032230910861,-73.92382018086224,40.76949531193431,-73.9432609055844,2025-01-06 02:33:30.777421,801,normal,36.20399779976748
870,40.73865405068231,-73.94887245377993,40.77962436094564,-73.92649748138102,2025-01-16 19:19:30.777421,600,light,45.47897831234172
871,40.749232548000116,-73.9422720970767,40.76101079220362,-73.95118223246892,2024-12-30 21:17:30.777421,800,heavy,33.515603437914066
872,40.786557714562456,-73.90192606564166,40.713318212566755,-73.97386669821147,2024-12-31 03:44:30.777421,801,normal,44.8785659336355
873,40.74075842085738,-73.91724810778938,40.74190994729171,-73.94007007129936,2025-01-04 19:30:30.777421,800,heavy,28.96960884611158
874,40.77645277946547,-73.94264710485444,40.75137078552153,-73.97118154740404,2024-12-26 11:22:30.777421,800,light,21.98464298444928
875,40.79560471436119,-73.97995254844716,40.70064643577897,-73.95037607780992,2025-01-12 06:54:30.777421,500,light,31.491132093978123
876,40.71092642103096,-73.91460380330446,40.72856259885623,-73.92653916992894,2025-01-11 18:35:30.777421,800,light,17.57913193721623
877,40.74391498166337,-73.9153031145793,40.70239462652705,-73.94151721886942,2025-01-11 12:10:30.777421,600,normal,38.047124310559994
878,40.78930902051954,-73.9937542406381,40.7941474237506,-73.98255907328885,2024-12-24 22:35:30.777421,500,normal,29.484464824262194
879,40.78834647629861,-73.95516809446306,40.74716494907506,-73.99085780081829,2024-12-27 17:32:30.777421,800,light,22.759115971001066
880,40.75104324890042,-73.93734074889068,40.76256819122614,-73.94494683194038,2024-12-28 12:37:30.777421,800,light,29.6863314266907
881,40.79263826067301,-73.99808839055703,40.74073655242128,-73.94786229785262,2025-01-11 16:09:30.777421,800,light,24.067300265151246
882,40.74768434683178,-73.93122779575695,40.7896574658469,-73.9803705697689,2024-12-31 21:23:30.777421,800,normal,27.684680278829912
883,40.77227069576982,-73.93074675684629,40.702256451170534,-73.9138335115301,2024-12-31 04:19:30.777421,500,heavy,26.1716753157031
884,40.71344351294081,-73.97006044116283,40.75771170823879,-73.91093415445383,2025-01-02 11:48:30.777421,801,light,28.45372290128975
885,40.7358715525417,-73.91955627923205,40.75969452234132,-73.91898389100403,2025-01-06 19:09:30.777421,800,normal,33.9500770448909
886,40.727875987241454,-73.97892950361329,40.74296733633552,-73.92501400687118,2025-01-11 21:16:30.777421,800,normal,21.499901160948944
887,40.79574480190381,-73.99911367148866,40.79130414668899,-73.94278770362779,2025-01-01 21:16:30.777421,500,light,28.478532673331898
888,40.7997820855682,-73.93231787011426,40.71807851505624,-73.97312023849697,2025-01-10 01:28:30.777421,801,light,27.249236037461014
889,40.78284692994491,-73.97053806036539,40.719864457689745,-73.97531429724043,2025-01-17 09:08:30.777421,800,normal,34.82300878651847
890,40.70143152776671,-73.92621304814385,40.730641544935104,-73.94448662132469,2024-12-26 19:54:30.777421,800,heavy,36.92662079228168
891,40.78341445970007,-73.92595238680465,40.75879916294638,-73.95735002527582,2024-12-31 07:37:30.777421,500,normal,30.747837833491214
892,40.71428502873009,-73.9246572077743,40.761542077982085,-73.99184250743886,2024-12-30 03:41:30.777421,800,normal,27.71751350765819
893,40.77689227821076,-73.934145948433,40.70877882370582,-73.98281705396424,2025-01-19 07:00:30.777421,800,heavy,50.99105936944168
894,40.776611593279554,-73.91540785603223,40.75180774980404,-73.97860053213017,2025-01-04 04:59:30.777421,600,heavy,73.96037714281303
895,40.761360411423745,-73.99113952860303,40.72832844034926,-73.9599687163827,2025-01-21 14:17:30.777421,500,light,28.697542549572415
896,40.74876278096672,-73.99223506653284,40.78118661240104,-73.99861378640871,2025-01-02 13:53:30.777421,500,heavy,58.96612282838162
897,40.740754303103245,-73.95928935108743,40.76493788202366,-73.93311234689594,2025-01-12 18:56:30.777421,600,normal,27.234815948608812
898,40.706600984414024,-73.96511794660306,40.77986557803566,-73.90672470609397,2025-01-08 08:20:30.777421,500,heavy,57.04989533118562
899,40.71109980987914,-73.91917647899908,40.70201378489493,-73.98462162944868,2025-01-21 17:15:30.777421,800,normal,24.406169185930768
900,40.794768802596444,-73.9927683524742,40.788617129405594,-73.9541481437813,2024-12-23 21:47:30.777421,800,normal,38.83512247197931
901,40.795511520729164,-73.94774234006633,40.756459063893345,-73.9336972796277,2025-01-05 23:25:30.777421,800,normal,24.67877644033388
902,40.72995656779539,-73.99231379247239,40.76790666044956,-73.90682595966835,2025-01-02 00:24:30.777421,800,normal,25.736189173831775
903,40.75006242680704,-73.92054844555093,40.799694941741166,-73.92798425390691,2025-01-19 10:38:30.777421,500,normal,39.37454238078707
904,40.77070864772667,-73.9949773988536,40.728722120920516,-73.91202475977057,2024-12-24 09:56:30.777421,801,normal,36.624247741295704
905,40.70729018353679,-73.95971267173674,40.70492209145408,-73.97689191471255,2024-12-31 10:24:30.777421,801,normal,30.545173566780488
906,40.729529049404796,-73.9767615676944,40.78973857174637,-73.97438084855607,2025-01-02 08:13:30.777421,500,normal,38.22842420653818
907,40.728100449890874,-73.91965172567032,40.72206510596217,-73.98618747068598,2025-01-08 14:10:30.777421,800,light,25.98151926131395
908,40.79292280536318,-73.95948973054725,40.78591117576469,-73.9499941740809,2025-01-15 01:53:30.777421,800,normal,31.96557328029017
909,40.79061110021325,-73.96785042987521,40.767489320305415,-73.9760933615925,2024-12-28 07:39:30.777421,801,normal,30.774947953428825
910,40.74764369863438,-73.9773971002184,40.77580404210112,-73.9239994455038,2025-01-13 17:35:30.777421,500,light,31.225012915611316
911,40.76404760421758,-73.90210188848252,40.73125980249083,-73.95893173669897,2025-01-22 01:31:30.777421,500,heavy,62.21351140213854
912,40.76034930960434,-73.96421859158865,40.720969027743024,-73.90234389766772,2025-01-11 03:36:30.777421,600,light,28.647069124687043
913,40.764781744599055,-73.98770793215346,40.76456025770584,-73.90654561192845,2025-01-18 12:06:30.777421,600,normal,38.699549733436456
914,40.78886590802654,-73.94969160492202,40.730338554362916,-73.92181090870031,2025-01-19 22:41:30.777421,801,light,26.51992478238655
915,40.744934974203964,-73.94141352115466,40.77658586438847,-73.93083443481335,2024-12-25 05:58:30.777421,800,normal,24.718879796659834
916,40.76247838627894,-73.99282241937735,40.796563897526674,-73.96064446638937,2025-01-19 21:51:30.777421,600,normal,31.474471993295545
917,40.76826172212234,-73.97580683196846,40.713071732358976,-73.9328291140756,2025-01-01 19:31:30.777421,801,normal,39.01217636735077
918,40.77139526325066,-73.91774652056158,40.77293098004772,-73.94249394265412,2025-01-22 08:43:30.777421,800,heavy,26.398482137816252
919,40.78039585075525,-73.94474990325921,40.72068178931334,-73.94955440583307,2024-12-25 02:18:30.777421,500,normal,33.585703814853986
920,40.75201698923107,-73.98571240386606,40.731218973656915,-73.95725334718334,2024-12-25 03:47:30.777421,800,normal,33.79472159879335
921,40.77753461504031,-73.97285906195533,40.76452185758446,-73.92547852573092,2025-01-07 03:28:30.777421,801,normal,34.4668488422614
922,40.749669542281794,-73.97157259070725,40.72322246909014,-73.95946746393531,2025-01-15 05:24:30.777421,800,heavy,39.28925443814733
923,40.71338283629997,-73.93704423031083,40.72691615709916,-73.98013683861382,2025-01-20 10:26:30.777421,500,light,23.532290032632197
924,40.70543320348229,-73.92513547658739,40.77833872199958,-73.90907473055631,2025-01-06 19:18:30.777421,800,normal,31.719339065739685
925,40.73175867952611,-73.99998653069954,40.73702321856846,-73.92487210756262,2024-12-23 19:59:30.777421,600,light,30.069633369198762
926,40.75111291392372,-73.99531480914725,40.78969952893644,-73.91538757894698,2025-01-04 09:14:30.777421,800,light,25.06373034527305
927,40.72761695578209,-73.92930235125444,40.71828133885393,-73.90437081184866,2025-01-08 09:32:30.777421,800,light,24.563670592939026
928,40.70626896216219,-73.91606615076441,40.73766764404294,-73.96607593388262,2024-12-30 16:15:30.777421,800,normal,30.75516454527568
929,40.70038199226586,-73.97531761307981,40.70624313272778,-73.95138263458952,2024-12-25 08:49:30.777421,801,heavy,41.2695455543185
930,40.774090405615205,-73.96837298502707,40.7109013615641,-73.97514601790726,2025-01-20 11:19:30.777421,800,normal,40.17504554667394
931,40.710189238806606,-73.96397660811996,40.73169426217673,-73.91911736765084,2024-12-27 11:57:30.777421,800,light,25.4328265354815
932,40.727039328638455,-73.91572880978394,40.78754886503959,-73.96975336825385,2025-01-16 16:57:30.777421,600,normal,42.90968306835265
933,40.73133479175851,-73.92110675282241,40.78586981212445,-73.91427690626303,2024-12-29 17:42:30.777421,500,normal,37.585623438370824
934,40.789187214481075,-73.95661825804235,40.77646509503849,-73.98533048859848,2024-12-24 18:12:30.777421,801,normal,28.740460958416296
935,40.790994314385436,-73.96226819460368,40.76903228469007,-73.90549759354195,2025-01-06 04:06:30.777421,800,light,22.454782006088376
936,40.79640784164901,-73.99107104754745,40.76825404787672,-73.96683831508922,2025-01-11 22:44:30.777421,500,normal,50.3515195927171
937,40.76870192665032,-73.95061859595431,40.750057931743086,-73.9354274956649,2025-01-02 17:01:30.777421,800,light,20.93047677423077
938,40.73876488054557,-73.93672881212514,40.75105704087285,-73.98800470582691,2025-01-15 06:03:30.777421,800,normal,29.61113649867792
939,40.770385709163435,-73.99956367303497,40.731206404465205,-73.91976039694464,2025-01-11 07:24:30.777421,500,light,26.610696721201126
940,40.71669530887472,-73.92869539493657,40.78614180460955,-73.98626999672844,2025-01-18 00:08:30.777421,500,heavy,41.66707488027184
941,40.76663854135782,-73.90339524948713,40.79523867523987,-73.96711773821514,2025-01-12 10:43:30.777421,600,light,38.52650994131884
942,40.77610377902508,-73.90492272922687,40.76623137387307,-73.92481748540433,2025-01-22 01:08:30.777421,800,light,24.145888706616837
943,40.77025405015348,-73.97019477913605,40.78119462346379,-73.90542502977742,2025-01-21 03:02:30.777421,800,light,27.644109235999714
944,40.71053649222509,-73.92181761366551,40.731291954802884,-73.91414935454485,2025-01-05 07:38:30.777421,800,normal,34.05288960165002
945,40.764414922147594,-73.99518139876066,40.71316869034362,-73.92949590936465,2025-01-14 09:07:30.777421,801,heavy,53.135449436623375
946,40.7360050465901,-73.90432001845157,40.774197772951396,-73.93222767587987,2025-01-01 07:29:30.777421,800,normal,25.408983135745032
947,40.75004011457102,-73.95672708639803,40.72523147361352,-73.91269568529849,2024-12-23 23:45:30.777421,800,light,26.563843196812385
948,40.74576996051593,-73.97911172759949,40.71688584633704,-73.99463652084792,2025-01-22 15:19:30.777421,800,light,26.661086025160376
949,40.73687071708648,-73.96301867440128,40.77174649906119,-73.95245242847673,2024-12-25 03:38:30.777421,500,normal,29.87362201075886
950,40.70523550201875,-73.92324323714821,40.784909801995866,-73.96166028589418,2024-12-29 18:37:30.777421,800,normal,28.406918788863802
951,40.74165044319039,-73.91778201131837,40.71682785885077,-73.91635578075302,2025-01-18 00:48:30.777421,801,normal,24.99138346936568
952,40.78503480011199,-73.97880059453014,40.75489096316401,-73.98108042076096,2024-12-27 11:26:30.777421,800,heavy,46.68735842666199
953,40.765735348217014,-73.9527718195837,40.772038399858644,-73.94888863615105,2025-01-06 00:49:30.777421,801,heavy,51.3206730147186
954,40.788015673792145,-73.97842593208236,40.760431298224034,-73.95391016617934,2024-12-29 11:52:30.777421,800,light,29.721451196473424
955,40.767781320031006,-73.93922478777473,40.7828708983818,-73.9170437284317,2024-12-27 14:05:30.777421,500,light,27.70176716249114
956,40.72953014775718,-73.98633990963488,40.770938882182435,-73.98945986226036,2025-01-17 22:29:30.777421,801,heavy,49.67631581654123
957,40.765163976047724,-73.92614025418678,40.783885386190406,-73.93289870194671,2024-12-27 23:01:30.777421,800,normal,34.93867550512654
958,40.73156273437634,-73.93551673959777,40.76970241660043,-73.96370171595962,2025-01-08 00:02:30.777421,801,normal,28.8535965929492
959,40.73951309076115,-73.92867931167174,40.7879279556157,-73.92746283997651,2024-12-29 09:17:30.777421,800,light,20.376139434729204
960,40.719921527489404,-73.91097849973639,40.71125904665292,-73.95922219655938,2025-01-21 21:02:30.777421,801,heavy,40.63378395171353
961,40.72874095964656,-73.96322140122439,40.78863803619601,-73.99528032983027,2025-01-14 00:33:30.777421,500,heavy,47.46591806707613
962,40.70580919520804,-73.98884877876787,40.7961416619642,-73.93208374316805,2025-01-09 00:35:30.777421,800,normal,25.647228221769232
963,40.75158619027123,-73.9732407323272,40.763137597764334,-73.9729440743512,2025-01-07 13:14:30.777421,800,normal,26.600861450193882
964,40.783548022574216,-73.99853066113451,40.72487917887392,-73.90579417805115,2025-01-03 14:34:30.777421,800,normal,34.40457584516623
965,40.737909404867196,-73.96626544532309,40.729827245423415,-73.9224494703281,2025-01-06 05:12:30.777421,800,normal,29.518266842528536
966,40.70193276309176,-73.98756316009995,40.73931217982071,-73.98607459292153,2025-01-09 10:40:30.777421,800,normal,31.53349186829718
967,40.74136426749186,-73.95071354155526,40.701071529769536,-73.94557426629848,2024-12-23 21:07:30.777421,800,light,21.797132847525702
968,40.74042897472549,-73.9469062321588,40.79757788185489,-73.96308638061907,2025-01-20 20:15:30.777421,800,normal,26.918172854088297
969,40.75951316749057,-73.99900761788722,40.73571923339931,-73.96559083821506,2025-01-07 03:21:30.777421,600,heavy,65.99833684017418
970,40.74640951594535,-73.90365007591124,40.75205438373049,-73.95593351165758,2025-01-04 14:54:30.777421,800,normal,30.630311640017027
971,40.75190322801296,-73.93224577325411,40.7879914626727,-73.94944792082765,2025-01-02 14:10:30.777421,800,light,27.11194671323228
972,40.73118638579169,-73.92260086218472,40.75077578381886,-73.98616284052794,2025-01-04 22:39:30.777421,500,normal,43.809557988023954
973,40.77729214818761,-73.94787039523459,40.79827395409104,-73.97500271091312,2025-01-05 16:30:30.777421,800,normal,26.542938978617975
974,40.79760138232792,-73.98744497852374,40.70733640674596,-73.93368537510248,2024-12-30 10:20:30.777421,800,normal,34.3059226888189
975,40.70169476648896,-73.9229841788243,40.759536637015685,-73.95848543460073,2025-01-13 03:57:30.777421,800,heavy,34.44135682614786
976,40.780715553736485,-73.98797927708794,40.74221922338807,-73.92149360789536,2025-01-12 09:23:30.777421,801,heavy,62.16809585758529
977,40.72655828329586,-73.99824476366334,40.719571264009964,-73.91797466810551,2025-01-20 09:41:30.777421,801,normal,28.675327707739193
978,40.729330861078054,-73.92268581260814,40.7648747113895,-73.95810302262205,2025-01-01 03:04:30.777421,800,normal,33.453152848783795
979,40.751796052771255,-73.96519044068317,40.74580286165839,-73.97433527928139,2024-12-29 05:54:30.777421,500,heavy,41.26718115454481
980,40.73717392949063,-73.99986463742846,40.775211433269696,-73.94871252576948,2024-12-28 09:15:30.777421,500,normal,35.087454683119205
981,40.729980052756524,-73.93535412583621,40.73208545427499,-73.9403949884239,2024-12-27 23:34:30.777421,500,normal,45.274398852921095
982,40.79741944438163,-73.91529391730161,40.79957344520513,-73.95647377203434,2025-01-07 18:36:30.777421,500,light,24.87502007046685
983,40.70235949646455,-73.91014393953252,40.79206914007786,-73.96549831600754,2025-01-18 19:48:30.777421,500,heavy,68.91516381024427
984,40.77831984132986,-73.9219623876429,40.7054732706925,-73.97957578936315,2025-01-05 17:24:30.777421,800,normal,29.973622014454772
985,40.74579957590036,-73.96019947070455,40.74186951433277,-73.97803650714054,2024-12-30 04:54:30.777421,800,normal,34.87856268991333
986,40.73029157288332,-73.99343051410456,40.70002270382183,-73.90849984622525,2025-01-06 02:06:30.777421,800,heavy,44.820612014525224
987,40.722823536349374,-73.9753396365022,40.78438794112309,-73.92577077685131,2024-12-25 08:22:30.777421,801,normal,35.51372036078002
988,40.74840770697102,-73.92525555934033,40.71678145956461,-73.987963642379,2025-01-16 10:46:30.777421,500,normal,27.44331769714137
989,40.74738098283979,-73.99421555505529,40.70676047494724,-73.92759708112271,2024-12-31 15:16:30.777421,801,light,24.3194477108966
990,40.79577898009882,-73.9057275680906,40.792880796068786,-73.9569464179087,2025-01-05 14:11:30.777421,801,heavy,55.40901876112452
991,40.77851895431484,-73.90086720984358,40.71191406719961,-73.94876071792679,2025-01-18 03:25:30.777421,800,normal,28.278393991150015
992,40.75444823328002,-73.90372316497468,40.73488319074586,-73.962517507565,2025-01-11 09:17:30.777421,500,heavy,51.56618949482963
993,40.707560504061675,-73.96343192517386,40.76213306241557,-73.92812818867378,2024-12-26 14:48:30.777421,500,light,21.372373783828074
994,40.72253812680068,-73.98041669158657,40.71106035988732,-73.99644097691936,2024-12-31 16:12:30.777421,801,normal,30.04332682449591
995,40.71408029488927,-73.93775863584341,40.79943303026857,-73.97672716510844,2024-12-25 04:40:30.777421,801,heavy,54.84740259176228
996,40.77813218557473,-73.94217016005797,40.70538305249085,-73.98101246709041,2025-01-21 09:47:30.777421,500,normal,28.304223408438357
997,40.714696270958825,-73.91888762300665,40.70389578463485,-73.96081891053828,2025-01-11 17:12:30.777421,800,normal,33.58539518498082
998,40.763595470716375,-73.9611834293873,40.78024017844513,-73.96587555502423,2025-01-14 10:20:30.777421,600,light,37.066668831509915
999,40.76741302955361,-73.97400950207572,40.74441834068784,-73.93244132264326,2025-01-05 00:56:30.777421,800,normal,28.82022256988411
